function	1_demultiplex.bc1005--bc1101.hifi_reads	1_demultiplex.bc1007--bc1056.hifi_reads	1_demultiplex.bc1007--bc1096.hifi_reads	1_demultiplex.bc1008--bc1082.hifi_reads	1_demultiplex.bc1012--bc1065.hifi_reads	1_demultiplex.bc1015--bc1044.hifi_reads	1_demultiplex.bc1015--bc1082.hifi_reads	1_demultiplex.bc1020--bc1107.hifi_reads	1_demultiplex.bc1022--bc1059.hifi_reads	1_demultiplex.bc1024--bc1100.hifi_reads	2_demultiplex.bc1005--bc1083.hifi_reads	2_demultiplex.bc1007--bc1045.hifi_reads	2_demultiplex.bc1007--bc1075.hifi_reads	2_demultiplex.bc1008--bc1101.hifi_reads	2_demultiplex.bc1012--bc1101.hifi_reads	2_demultiplex.bc1015--bc1033.hifi_reads	2_demultiplex.bc1015--bc1060.hifi_reads	2_demultiplex.bc1020--bc1096.hifi_reads	2_demultiplex.bc1022--bc1056.hifi_reads	2_demultiplex.bc1024--bc1056.hifi_reads	3_demultiplex.bc1005--bc1035.hifi_reads	3_demultiplex.bc1005--bc1096.hifi_reads	3_demultiplex.bc1007--bc1035.hifi_reads	3_demultiplex.bc1007--bc1044.hifi_reads	3_demultiplex.bc1007--bc1056.hifi_reads	3_demultiplex.bc1007--bc1096.hifi_reads	3_demultiplex.bc1008--bc1035.hifi_reads	3_demultiplex.bc1008--bc1082.hifi_reads	3_demultiplex.bc1012--bc1035.hifi_reads	3_demultiplex.bc1012--bc1044.hifi_reads	3_demultiplex.bc1012--bc1065.hifi_reads	3_demultiplex.bc1012--bc1107.hifi_reads	3_demultiplex.bc1015--bc1035.hifi_reads	3_demultiplex.bc1015--bc1044.hifi_reads	3_demultiplex.bc1022--bc1035.hifi_reads	3_demultiplex.bc1022--bc1059.hifi_reads	3_demultiplex.bc1022--bc1100.hifi_reads	3_demultiplex.bc1024--bc1035.hifi_reads	3_demultiplex.bc1024--bc1089.hifi_reads	4_demultiplex.bc1005--bc1060.hifi_reads	4_demultiplex.bc1007--bc1096.hifi_reads	4_demultiplex.bc1008--bc1096.hifi_reads	4_demultiplex.bc1012--bc1096.hifi_reads	4_demultiplex.bc1015--bc1044.hifi_reads	4_demultiplex.bc1015--bc1082.hifi_reads	4_demultiplex.bc1015--bc1096.hifi_reads	4_demultiplex.bc1020--bc1065.hifi_reads	4_demultiplex.bc1020--bc1096.hifi_reads	4_demultiplex.bc1024--bc1044.hifi_reads
THIOPURINE-S-METHYLTRANSFERASE-RXN	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THIOREDOXIN-REDUCT-NADPH-RXN	48.0	56.0	95.0	35.0	161.75	18.0	27.33	27.0	0.0	64.0	17.0	32.0	0.0	15.0	255.5	1.0	16.0	6.0	119.0	77.0	63.0	28.0	46.0	56.0	141.0	391.0	0.0	0.0	19.0	40.0	194.0	100.0	28.0	13.5	58.0	286.0	26.0	54.5	10.0	355.0	511.0	64.0	398.0	59.0	59.0	148.0	42.0	300.0	34.0
THIOSULFATE-DEHYDROGENASE-RXN	15.0	6.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	3.0	25.0	0.0	13.0	0.0	11.0	11.0	0.0	25.0	0.0	0.0	0.0	15.0	23.0	0.0	0.0	0.0	0.0	75.0	0.0	24.0	0.0	48.0	66.0	0.0	93.0	0.0	0.0	36.0	14.0	38.0	0.0
THIOSULFATE-SULFURTRANSFERASE-RXN	33.0	50.0	80.0	14.0	46.0	18.0	26.0	10.0	0.0	32.0	12.0	11.0	0.0	0.0	134.0	1.0	8.0	3.0	88.0	122.0	48.0	20.0	35.0	45.0	100.0	584.0	0.0	0.0	12.0	25.0	126.0	100.0	28.0	13.5	40.0	193.0	18.0	37.0	10.0	295.0	289.0	52.0	253.0	59.0	29.0	82.0	26.0	218.0	34.0
THREDEHYD-RXN	18.0	44.0	56.0	0.0	70.0	28.0	27.33	27.0	0.0	0.0	17.0	46.0	0.0	10.0	197.0	1.0	8.0	0.0	132.0	106.0	41.0	36.0	12.0	34.0	169.0	668.0	0.0	0.0	19.0	10.0	218.0	100.0	56.0	13.5	44.0	136.0	26.0	13.0	6.0	316.0	274.0	60.0	210.0	59.0	59.0	26.0	14.0	224.0	42.0
THREODEHYD-RXN	0.0	6.0	0.0	7.0	8.0	0.0	1.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	9.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	8.0	18.0	0.0	6.5	4.0	35.0	68.0	4.0	0.0	0.0	5.0	10.0	0.0	0.0	0.0
THREONINE--TRNA-LIGASE-RXN	27.0	28.0	52.0	7.0	103.75	9.0	27.33	27.0	0.0	32.0	11.0	9.0	0.0	10.0	125.5	1.0	8.0	3.0	58.0	61.0	34.0	17.0	23.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	26.0	152.0	17.0	30.5	5.0	155.0	180.0	32.0	169.0	37.0	37.0	59.0	22.0	172.0	17.0
THREONINE-ALDOLASE-RXN	6.0	28.0	28.0	7.0	74.75	9.0	27.33	27.0	0.0	0.0	11.0	9.0	0.0	10.0	83.5	1.0	0.0	0.0	33.0	61.0	32.0	17.0	12.0	17.0	58.0	334.0	0.0	0.0	6.0	5.0	47.0	50.0	14.0	7.5	26.0	77.0	9.0	6.5	5.0	119.0	150.0	32.0	140.0	22.0	17.0	23.0	6.0	90.0	17.0
THRESYN-RXN	33.0	34.0	61.0	7.0	74.75	14.0	26.0	37.0	0.0	32.0	11.0	9.0	0.0	10.0	125.5	1.0	8.0	3.0	88.0	106.0	56.0	27.0	23.0	28.0	130.0	250.0	0.0	0.0	20.0	20.0	126.0	50.0	28.0	7.5	26.0	152.0	25.0	30.5	5.0	280.0	203.0	32.0	237.0	37.0	57.0	59.0	24.0	216.0	21.0
THYKI-RXN	6.0	0.0	0.0	7.0	52.75	5.0	0.0	17.0	0.0	0.0	0.0	7.0	0.0	5.0	20.0	0.0	0.0	0.0	30.0	16.0	0.0	0.0	12.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	14.0	0.0	14.0	0.0	0.0	6.5	4.0	47.0	89.0	8.0	33.0	0.0	5.0	10.0	0.0	0.0	4.0
THYM-PHOSPH-RXN	6.0	22.0	19.0	7.0	34.0	14.0	0.0	0.0	0.0	0.0	6.0	9.0	0.0	5.0	30.0	0.0	0.0	0.0	63.0	16.0	12.0	7.0	12.0	17.0	64.0	116.0	0.0	0.0	6.0	5.0	31.0	50.0	28.0	6.0	20.0	77.0	9.0	6.5	5.0	62.0	94.0	24.0	39.0	22.0	17.0	23.0	6.0	90.0	21.0
THYMIDYLATESYN-RXN	15.0	22.0	52.0	7.0	76.75	4.0	1.33	34.0	0.0	32.0	6.0	9.0	0.0	5.0	132.5	0.0	8.0	3.0	25.0	61.0	26.0	7.0	23.0	28.0	61.0	250.0	0.0	0.0	13.0	20.0	62.0	50.0	0.0	6.0	26.0	152.0	17.0	30.5	5.0	155.0	203.0	28.0	180.0	37.0	37.0	59.0	22.0	172.0	13.0
TIGLYLCOA-HYDROXY-RXN	57.0	94.0	148.0	14.0	141.0	21.0	130.0	50.0	0.0	96.0	74.0	29.0	0.0	5.0	352.0	1.0	16.0	9.0	114.0	64.0	100.0	86.0	69.0	101.0	102.0	1084.0	0.0	0.0	24.0	65.0	362.0	200.0	14.0	25.5	78.0	479.0	36.0	85.0	18.0	713.0	597.0	144.0	607.0	103.0	63.0	180.0	66.0	536.0	56.0
TOCOPHEROL-O-METHYLTRANSFERASE-RXN	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	6.0	0.0	0.0	7.0	72.0	0.0	26.0	0.0	0.0	0.0	5.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	35.0	68.0	4.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
TRANS-L-3-HYDROXYPROLINE-DEHYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
TRANS-OCTAPRENYLTRANSTRANSFERASE-RXN	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRANS-RXN-153A	42.0	44.0	86.0	0.0	306.0	13.0	0.0	0.0	0.0	64.0	12.0	18.0	0.0	15.0	208.0	2.0	0.0	6.0	86.0	16.0	42.0	14.0	34.0	56.0	119.0	391.0	0.0	0.0	19.0	40.0	132.0	100.0	14.0	15.0	32.0	304.0	26.0	113.0	6.0	216.0	333.0	56.0	312.0	74.0	69.0	98.0	42.0	300.0	30.0
TRANS-RXN-155B	42.0	44.0	86.0	0.0	306.0	13.0	0.0	0.0	0.0	64.0	12.0	18.0	0.0	15.0	208.0	2.0	0.0	6.0	86.0	16.0	42.0	14.0	34.0	56.0	119.0	391.0	0.0	0.0	19.0	40.0	132.0	100.0	14.0	15.0	32.0	304.0	26.0	113.0	6.0	216.0	333.0	56.0	312.0	74.0	69.0	98.0	42.0	300.0	30.0
TRANS-RXN-156	42.0	44.0	86.0	0.0	306.0	13.0	0.0	0.0	0.0	64.0	12.0	18.0	0.0	15.0	208.0	2.0	0.0	6.0	86.0	16.0	42.0	14.0	34.0	56.0	119.0	391.0	0.0	0.0	19.0	40.0	132.0	100.0	14.0	15.0	32.0	304.0	26.0	113.0	6.0	216.0	333.0	56.0	312.0	74.0	69.0	98.0	42.0	300.0	30.0
TRANS-RXN-157	42.0	44.0	86.0	0.0	306.0	13.0	0.0	0.0	0.0	64.0	12.0	18.0	0.0	15.0	208.0	2.0	0.0	6.0	86.0	16.0	42.0	14.0	34.0	56.0	119.0	391.0	0.0	0.0	19.0	40.0	132.0	100.0	14.0	15.0	32.0	304.0	26.0	113.0	6.0	216.0	333.0	56.0	312.0	74.0	69.0	98.0	42.0	300.0	30.0
TRANS-RXN-161	42.0	44.0	86.0	0.0	306.0	13.0	0.0	0.0	0.0	64.0	12.0	18.0	0.0	15.0	208.0	2.0	0.0	6.0	86.0	16.0	42.0	14.0	34.0	56.0	119.0	391.0	0.0	0.0	19.0	40.0	132.0	100.0	14.0	15.0	32.0	304.0	26.0	113.0	6.0	216.0	333.0	56.0	312.0	74.0	69.0	98.0	42.0	300.0	30.0
TRANS-RXN-167A	42.0	44.0	86.0	0.0	306.0	13.0	0.0	0.0	0.0	64.0	12.0	18.0	0.0	15.0	208.0	2.0	0.0	6.0	86.0	16.0	42.0	14.0	34.0	56.0	119.0	391.0	0.0	0.0	19.0	40.0	132.0	100.0	14.0	15.0	32.0	304.0	26.0	113.0	6.0	216.0	333.0	56.0	312.0	74.0	69.0	98.0	42.0	300.0	30.0
TRANS-RXN-168	42.0	44.0	86.0	0.0	306.0	13.0	0.0	0.0	0.0	64.0	12.0	18.0	0.0	15.0	208.0	2.0	0.0	6.0	86.0	16.0	42.0	14.0	34.0	56.0	119.0	391.0	0.0	0.0	19.0	40.0	132.0	100.0	14.0	15.0	32.0	304.0	26.0	113.0	6.0	216.0	333.0	56.0	312.0	74.0	69.0	98.0	42.0	300.0	30.0
TRANS-RXN-169	42.0	44.0	86.0	0.0	306.0	13.0	0.0	0.0	0.0	64.0	12.0	18.0	0.0	15.0	208.0	2.0	0.0	6.0	86.0	16.0	42.0	14.0	34.0	56.0	119.0	391.0	0.0	0.0	19.0	40.0	132.0	100.0	14.0	15.0	32.0	304.0	26.0	113.0	6.0	216.0	333.0	56.0	312.0	74.0	69.0	98.0	42.0	300.0	30.0
TRANS-RXN-2	18.0	84.0	84.0	21.0	71.25	12.0	3.99	51.0	0.0	0.0	18.0	27.0	0.0	0.0	256.5	3.0	0.0	0.0	9.0	183.0	75.0	39.0	0.0	51.0	108.0	675.0	0.0	0.0	18.0	15.0	117.0	150.0	0.0	22.5	54.0	177.0	27.0	19.5	3.0	357.0	249.0	72.0	267.0	66.0	51.0	69.0	18.0	270.0	39.0
TRANS-RXN-250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
TRANS-RXN-265	12.0	0.0	9.0	14.0	106.0	0.0	0.0	17.0	0.0	0.0	0.0	56.0	0.0	20.0	148.0	1.0	0.0	0.0	18.0	125.0	0.0	12.0	48.0	0.0	16.0	872.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	1.5	32.0	0.0	0.0	45.5	18.0	115.0	336.0	8.0	14.0	0.0	35.0	20.0	0.0	62.0	0.0
TRANS-RXN0-162	15.0	28.0	43.0	0.0	0.0	9.0	0.0	10.0	0.0	32.0	11.0	9.0	0.0	0.0	85.0	0.0	8.0	3.0	58.0	0.0	28.0	13.0	11.0	28.0	58.0	250.0	0.0	0.0	6.0	20.0	70.0	50.0	14.0	6.0	12.0	134.0	9.0	30.5	1.0	108.0	102.0	32.0	119.0	37.0	17.0	49.0	20.0	128.0	17.0
TRANS-RXN0-222	12.0	0.0	9.0	14.0	106.0	0.0	0.0	17.0	0.0	0.0	0.0	56.0	0.0	20.0	148.0	1.0	0.0	0.0	18.0	125.0	0.0	12.0	48.0	0.0	16.0	872.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	1.5	32.0	0.0	0.0	45.5	18.0	115.0	336.0	8.0	14.0	0.0	35.0	20.0	0.0	62.0	0.0
TRANS-RXN0-277	45.0	66.0	156.0	14.0	42.0	22.0	78.0	30.0	0.0	96.0	18.0	41.0	0.0	10.0	312.0	0.0	24.0	9.0	144.0	183.0	57.0	47.0	69.0	84.0	152.0	750.0	0.0	0.0	18.0	60.0	232.0	150.0	28.0	18.0	60.0	402.0	27.0	85.0	15.0	360.0	532.0	84.0	399.0	111.0	51.0	167.0	60.0	384.0	47.0
