"feature","prev_GT_present","prev_GT_absent","prev_diff","abs_prev_diff","fisher_p","n_detected_present","n_detected_absent","n_total_present","n_total_absent"
"ESV_4782380",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4782520",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4782778",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4782848",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4782878",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4783774",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4783834",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4784068",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4784806",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4924530",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4925090",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4925358",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4925370",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4925398",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4925428",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4925580",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5028304",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5029016",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5029064",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5029468",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5030286",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5032840",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5032982",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5043754",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5044154",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5124654",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5398070",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5399668",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5400742",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5400766",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5401932",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5402158",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5496690",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5496960",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5496990",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5496998",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5497064",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5498110",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5498884",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5499378",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5499818",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5500536",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5500724",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_5500732",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
