pathway	1_demultiplex.bc1005--bc1101.hifi_reads	1_demultiplex.bc1007--bc1056.hifi_reads	1_demultiplex.bc1007--bc1096.hifi_reads	1_demultiplex.bc1008--bc1082.hifi_reads	1_demultiplex.bc1012--bc1065.hifi_reads	1_demultiplex.bc1015--bc1044.hifi_reads	1_demultiplex.bc1015--bc1082.hifi_reads	1_demultiplex.bc1020--bc1107.hifi_reads	1_demultiplex.bc1022--bc1059.hifi_reads	1_demultiplex.bc1024--bc1100.hifi_reads	2_demultiplex.bc1005--bc1083.hifi_reads	2_demultiplex.bc1007--bc1045.hifi_reads	2_demultiplex.bc1007--bc1075.hifi_reads	2_demultiplex.bc1008--bc1101.hifi_reads	2_demultiplex.bc1012--bc1101.hifi_reads	2_demultiplex.bc1015--bc1033.hifi_reads	2_demultiplex.bc1015--bc1060.hifi_reads	2_demultiplex.bc1020--bc1096.hifi_reads	2_demultiplex.bc1022--bc1056.hifi_reads	2_demultiplex.bc1024--bc1056.hifi_reads	3_demultiplex.bc1005--bc1035.hifi_reads	3_demultiplex.bc1005--bc1096.hifi_reads	3_demultiplex.bc1007--bc1035.hifi_reads	3_demultiplex.bc1007--bc1044.hifi_reads	3_demultiplex.bc1007--bc1056.hifi_reads	3_demultiplex.bc1007--bc1096.hifi_reads	3_demultiplex.bc1008--bc1035.hifi_reads	3_demultiplex.bc1008--bc1082.hifi_reads	3_demultiplex.bc1012--bc1035.hifi_reads	3_demultiplex.bc1012--bc1044.hifi_reads	3_demultiplex.bc1012--bc1065.hifi_reads	3_demultiplex.bc1012--bc1107.hifi_reads	3_demultiplex.bc1015--bc1035.hifi_reads	3_demultiplex.bc1015--bc1044.hifi_reads	3_demultiplex.bc1022--bc1035.hifi_reads	3_demultiplex.bc1022--bc1059.hifi_reads	3_demultiplex.bc1022--bc1100.hifi_reads	3_demultiplex.bc1024--bc1035.hifi_reads	3_demultiplex.bc1024--bc1089.hifi_reads	4_demultiplex.bc1005--bc1060.hifi_reads	4_demultiplex.bc1007--bc1096.hifi_reads	4_demultiplex.bc1008--bc1096.hifi_reads	4_demultiplex.bc1012--bc1096.hifi_reads	4_demultiplex.bc1015--bc1044.hifi_reads	4_demultiplex.bc1015--bc1082.hifi_reads	4_demultiplex.bc1015--bc1096.hifi_reads	4_demultiplex.bc1020--bc1065.hifi_reads	4_demultiplex.bc1020--bc1096.hifi_reads	4_demultiplex.bc1024--bc1044.hifi_reads
PWY-5647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.000000000000001	0.0	0.0	0.0	0.0	0.0	14.952271231073075	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.777777777777779	0.0	0.0	0.0	0.0	0.0	19.061574124273584	4.444444444444445	24.228890439637127	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	17.06503874148861	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.190999169499303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659	23.625	34.355828220858896	59.85178323297823	8.000000000000002	75.86073580642125	10.794069192751236	37.11759190325159	41.03636363636363	0.0	32.0	13.195148842337378	10.64873949579832	0.0	10.909090909090908	145.84419534133008	1.0	8.0	3.0	64.6566924389999	76.34110112480491	44.53651037663335	22.97872340425532	25.156250000000004	30.92024539877301	96.39150892256987	382.3430493273543	0.0	0.0	15.595895816890293	21.05263157894737	87.18337326572687	57.14285714285714	16.0	8.4375	33.83306055646481	168.21152006910808	20.396862021227502	26.862385321100916	5.9016393442622945	177.2132940123927	226.496607772265	35.84	218.44152915084763	40.80373831775701	41.66141732283464	64.22612982744454	23.768488745980708	199.25944728761516	20.1410437235543
PWY-5667	39.652173913043484	37.33333333333334	90.2231175059952	8.4	92.6922949581647	11.999999999999998	27.650791633571615	28.956521739130437	0.0	69.81818181818183	14.711739397664411	11.999999999999998	0.0	11.428571428571427	198.51804264526996	1.3333333333333333	9.142857142857142	6.545454545454545	100.47909997594509	75.36887181586322	43.73997611329125	24.050526315789476	31.076658898564943	47.58247296967726	107.49024110218141	474.62779106283676	0.0	0.0	16.330578512396695	39.870550161812304	114.95183744289763	66.66666666666666	18.66666666666667	11.020408163265307	32.009656004828	272.7640024050564	21.560975609756095	62.2559217440513	6.101694915254236	235.90237673757218	253.6769873442498	41.674418604651166	256.71272727272725	49.33333333333333	50.21903052064632	109.86158265865761	41.60600375234522	259.9197368561118	22.666666666666664
PWY-5676	0.0	23.59576202118989	22.066949254728097	0.0	0.0	4.748399565164875	0.0	0.0	0.0	0.0	6.362556758644778	11.41432584269663	0.0	0.0	27.123081898539972	0.0	0.0	0.0	4.323341732122545	0.0	15.917395063795434	3.8099908060067427	0.0	18.21170469037835	28.759657279375748	137.04830225302808	0.0	0.0	7.602030456852793	5.5555555555555545	61.358032773615776	51.61290322580644	0.0	6.578680203045685	14.477958236658932	67.13582189259995	11.085283018867925	0.0	0.0	103.34698520966512	103.9156773649156	25.11171662125341	108.75078045931632	24.953432486848087	16.09265925809986	25.00111031579185	7.303940694498635	78.22915060402022	14.250129536164579
PWY-5686	24.786885245901644	37.03746397694524	67.42035914347018	7.636363636363638	85.91854359164259	11.17241379310345	30.133872799960407	30.375	0.0	38.4	13.257641921397378	12.28436018957346	0.0	11.842105263157894	152.30050182912353	1.2	8.727272727272727	3.6000000000000005	71.28840970350403	86.59821428571429	44.58606977909577	20.33495552945125	26.65909090909091	34.401122019635345	100.53392167677882	305.7577763070814	0.0	0.0	15.537848605577688	24.269662921348313	90.22007964787257	62.068965517241374	17.379310344827587	9.264705882352942	31.424460431654673	185.413609633156	20.458452722063036	36.599999999999994	5.625	189.97394476289733	223.8009341867933	39.18367346938775	208.2126163103693	45.44136460554371	44.21318373071528	70.97597348798675	26.621848739495796	207.266013986014	21.10344827586207
PWY-5695	17.6	33.75342465753425	58.812393266650396	10.838709677419356	91.85364709877467	10.758620689655173	26.320214834706917	29.88679245283019	0.0	0.0	13.986754966887416	11.555555555555555	0.0	7.0588235294117645	146.58655376448988	1.1428571428571428	0.0	0.0	60.96350364963504	27.550742358078605	37.8069498069498	18.581652569941443	17.28447701532312	32.827586206896555	84.85410283549663	336.22977262084396	0.0	0.0	8.851063829787234	20.0	94.26062846580407	61.53846153846153	16.0	9.056603773584905	37.333333333333336	166.84651162790698	13.167726161369194	19.082008021020606	5.148514851485149	260.1397449448845	253.14883016656083	42.666666666666664	210.97347831260782	47.25425620987998	33.800204170920225	69.65474111675127	21.376518218623485	161.32507130913743	20.71065989847716
PWY-5705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.72727272727273	0.0	0.0	0.0	8.727272727272728	0.0	0.0	0.0	1.6	0.0	58.6678553518694	0.0	0.0	0.0	5.853658536585366	0.0	0.0	0.0	0.0
PWY-5741	18.563535911602212	24.329411764705878	48.82157850904719	0.0	0.0	4.849740932642487	0.0	0.0	0.0	36.57142857142857	8.386740331491712	2.9138823529411764	0.0	0.0	80.49548239045593	0.0	0.0	3.428571428571429	33.71392983184555	0.0	15.751167015617238	5.767262605716734	13.347043701799485	30.63829787234043	25.91259640102828	158.64052863436126	0.0	0.0	6.620689655172415	22.641509433962263	35.67951171840624	55.17241379310345	0.0	6.646153846153846	14.203338391502276	148.37336354251363	9.931034482758621	27.852556480380503	1.1384615384615384	87.17160119854391	79.92620071532541	28.864429530201345	98.24355642907794	25.954738904276155	14.540517607127706	61.72744325486883	22.538699690402478	140.77362378569325	14.896784159528154
PWY-5747	0.0	7.333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.400000000000002	0.0	0.0	0.0	0.0	19.072847682119203	11.643281807372176	0.0	12.0	0.0	0.0	110.66958424507658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8461538461538463	9.411764705882353	0.0	0.0	0.0	4.2105263157894735	0.0	94.66884176182707	5.052631578947368	23.487858719646802	16.296296296296298	0.0	0.0	0.0	0.0	0.0
PWY-5837	0.0	0.0	8.999999999999998	0.0	43.37536910157181	0.0	2.9142400641392743	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.37463976945244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.408000000000001	0.0	0.0	0.0	0.0	23.70967741935484	26.316983271902462	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5838	0.0	0.0	13.408401905586832	0.0	58.28220510962679	0.0	6.4182872277810485	0.0	0.0	0.0	6.598382749326145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.5574645925238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.019713553623532	0.0	0.0	0.0	0.0	41.659513590844064	58.989620326754775	6.109090909090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5840	0.0	0.0	12.781065088757394	0.0	60.885530701818716	0.0	7.93153185299282	0.0	0.0	0.0	6.538461538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.5574645925238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.22088591513509	0.0	0.0	0.0	0.0	40.24570024570025	58.163692553085426	5.793103448275861	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5845	0.0	0.0	12.781065088757394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.5574645925238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5850	0.0	0.0	12.781065088757394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.5574645925238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5855	21.976744186046513	26.03110209601082	55.913978494623656	0.0	6.210836074086897	5.63041385948027	0.0	0.0	0.0	32.0	6.891891891891892	9.339622641509436	0.0	0.0	122.19321148825063	2.1428571428571432	8.88888888888889	3.0000000000000004	37.40020470829069	57.33173076923077	24.51014094190444	9.661229611041406	12.281553398058254	30.288461538461544	57.518951673771	266.91948658109686	0.0	0.0	9.357748511636299	20.83333333333333	75.62814070351759	55.55555555555556	0.0	9.642857142857144	15.066079295154186	151.47040286391368	13.088755449535245	30.499999999999996	1.2000000000000002	148.2891169635941	132.27456258411846	31.111111111111114	152.90808904562488	39.98168498168498	26.304402558664506	52.34421364985164	21.62921348314607	151.20244935620516	15.483418963101354
PWY-5856	21.976744186046513	26.03110209601082	55.913978494623656	0.0	6.210836074086897	5.63041385948027	0.0	0.0	0.0	32.0	6.891891891891892	9.339622641509436	0.0	0.0	122.19321148825063	2.1428571428571432	8.88888888888889	3.0000000000000004	37.40020470829069	57.33173076923077	24.51014094190444	9.661229611041406	12.281553398058254	30.288461538461544	57.518951673771	266.91948658109686	0.0	0.0	9.357748511636299	20.83333333333333	75.62814070351759	55.55555555555556	0.0	9.642857142857144	15.066079295154186	151.47040286391368	13.088755449535245	30.499999999999996	1.2000000000000002	148.2891169635941	132.27456258411846	31.111111111111114	152.90808904562488	39.98168498168498	26.304402558664506	52.34421364985164	21.62921348314607	151.20244935620516	15.483418963101354
PWY-5857	21.976744186046513	26.03110209601082	55.913978494623656	0.0	6.210836074086897	5.63041385948027	0.0	0.0	0.0	32.0	6.891891891891892	9.339622641509436	0.0	0.0	122.19321148825063	2.1428571428571432	8.88888888888889	3.0000000000000004	37.40020470829069	57.33173076923077	24.51014094190444	9.661229611041406	12.281553398058254	30.288461538461544	57.518951673771	266.91948658109686	0.0	0.0	9.357748511636299	20.83333333333333	75.62814070351759	55.55555555555556	0.0	9.642857142857144	15.066079295154186	151.47040286391368	13.088755449535245	30.499999999999996	1.2000000000000002	148.2891169635941	132.27456258411846	31.111111111111114	152.90808904562488	39.98168498168498	26.304402558664506	52.34421364985164	21.62921348314607	151.20244935620516	15.483418963101354
PWY-5860	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5861	0.0	0.0	9.46788990825688	0.0	52.499279571946666	0.0	4.642260536398468	0.0	0.0	0.0	5.052631578947368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.33774396295071	0.0	0.0	0.0	0.0	30.06711409395973	43.736688127191584	4.226415094339623	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5862	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5863	0.0	0.0	8.999999999999998	0.0	45.77710801030209	0.0	3.2805866425992782	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0204081632653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.810218978102192	0.0	0.0	0.0	0.0	26.021911598035512	28.693535298890986	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5896	0.0	0.0	12.781065088757394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.5574645925238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5897	0.0	0.0	12.781065088757394	0.0	59.50196938874153	0.0	7.205955819881053	0.0	0.0	0.0	6.538461538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.35859800642152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.428606440860744	0.0	0.0	0.0	0.0	39.34797529169527	55.055854625194335	5.793103448275861	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5898	0.0	0.0	12.781065088757394	0.0	59.50196938874153	0.0	7.205955819881053	0.0	0.0	0.0	6.538461538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.35859800642152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.428606440860744	0.0	0.0	0.0	0.0	39.34797529169527	55.055854625194335	5.793103448275861	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5899	0.0	0.0	12.781065088757394	0.0	59.50196938874153	0.0	7.205955819881053	0.0	0.0	0.0	6.538461538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.35859800642152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.428606440860744	0.0	0.0	0.0	0.0	39.34797529169527	55.055854625194335	5.793103448275861	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5913	27.300000000000004	27.6589273040657	57.57142857142857	10.5	75.65502614247163	5.936575052854122	2.5952762532016105	23.296296296296298	0.0	34.909090909090914	8.727272727272728	13.846153846153847	0.0	6.666666666666666	120.07716363654676	0.0	8.727272727272728	3.2727272727272725	40.04743296051745	81.33333333333333	31.263157894736842	11.11764705882353	27.758620689655174	31.631799163179917	77.44094429151357	250.0	0.0	0.0	14.600985221674879	22.22222222222222	89.83111111111111	57.14285714285714	0.0	7.636363636363638	29.46666666666666	158.2461153251344	19.14801444043321	33.9638099838371	6.428571428571429	173.79310344827584	232.18934911242602	36.45569620253165	194.2570093457944	41.7799043062201	37.97272826442675	67.55072463768116	24.47682119205298	194.43898444683728	16.434620946085516
PWY-5918	13.663249211356469	15.281404317084277	21.9540892836544	7.7777777777777795	49.480040236688865	7.086614173228346	0.0	0.0	0.0	0.0	8.474320241691842	0.0	0.0	6.382978723404256	77.80054068139462	1.1111111111111112	8.0	0.0	44.922547332185886	68.7891348199729	25.33872325952937	11.010589081936878	17.935388043074642	0.0	60.26676811214283	189.1575073515065	0.0	0.0	8.09204368174727	0.0	28.442476586263545	0.0	14.736842105263163	3.918722786647315	21.059799943442265	54.45835435054128	10.831121094547681	14.77959783872512	4.945054945054945	111.97904384278525	144.23536700260863	18.529411764705884	135.25456621469388	26.3774770420493	23.535297402843966	27.627607432770358	5.524333373191439	88.66926436953078	8.692232055063913
PWY-5920	19.01234567901235	25.92079207920792	50.295828531919796	0.0	0.0	6.371681415929204	0.0	0.0	0.0	32.0	8.380952380952381	9.863013698630137	0.0	0.0	96.30941056355928	0.0	0.0	3.0	41.891659501289766	60.405080918113306	23.014951437084246	6.290748898678416	17.10732325773279	28.000000000000007	42.25779028977716	216.39218117111437	0.0	0.0	7.518072289156627	20.0	70.96967736243052	50.0	0.0	6.990291262135923	19.729696218226906	142.43356643356643	10.928571428571427	28.565853658536582	2.530755711775044	141.0763400939564	142.40095689139605	29.430656934306576	132.92124081045026	31.61165048543689	21.32203389830508	55.74374738018722	20.705882352941178	141.5819935691318	15.241379310344827
PWY-5973	34.177215189873415	85.48882069267866	121.12564849367433	0.0	141.10908443098728	20.95629435935749	3.1519598144426952	36.44258491800678	0.0	45.714285714285715	23.26869806094183	31.3953488372093	0.0	7.954545454545455	250.30432323681396	3.139013452914798	10.0	4.2857142857142865	95.9915302310115	63.83772300412814	76.20349167040123	20.508999400838825	28.227825464949927	77.08476741297946	151.59611115364004	668.7148399834668	0.0	0.0	29.177718832891244	40.44943820224719	184.19121377117926	174.41860465116278	18.666666666666668	27.071949493850006	59.837398373983746	410.505628154064	40.82217973231358	53.06019840123756	3.427650429799427	376.03126913862314	311.7954628731165	95.63567362428843	358.231464099854	93.66327474560592	78.37682025878635	111.67909223225331	45.0828729281768	419.34007403531655	51.0759909987883
PWY-5989	26.647314949201743	42.69125332402435	73.46318371162445	0.0	78.86688242987087	8.697299857887257	0.0	45.72793019938294	0.0	42.666666666666664	13.08958289203452	16.53061224489796	0.0	0.0	227.03875659349544	0.0	9.6	4.000000000000001	53.82695882275747	0.0	34.92641977865316	13.899229077857479	19.876003734827265	47.52234821779355	73.37436515451495	528.195516123723	0.0	0.0	11.81031911720847	30.465444287729195	119.32762009504731	91.83673469387756	0.0	11.77870969533702	51.64821579095252	230.79712720335334	17.48672834824814	42.596580333309284	2.054479544277576	262.70941731868226	233.20580939903604	56.92235294117647	286.2800101463764	43.94007697670025	33.03652348236473	83.49339261795366	31.488645920941966	231.81469004248862	25.357234673798484
PWY-6071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.49558485486497	0.0	44.497383057560285	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.538461538461537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.45901639344263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.61224489795919	32.857142857142854	0.0	42.41643059490085	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6121	24.230769230769234	32.30769230769231	59.99999999999999	8.076923076923077	94.36393061794874	10.384615384615385	31.4946681144098	35.51004833375732	0.0	36.92307692307692	12.692307692307693	11.550802139037433	0.0	11.999999999999998	157.92751800735348	1.1111111111111112	8.0	3.4615384615384617	66.92307692307693	70.38461538461539	39.04306220095694	20.214643139320515	26.538461538461537	32.30769230769231	93.63102232667448	300.02614004529266	0.0	0.0	14.75177304964539	23.076923076923077	84.19811320754718	57.69230769230769	16.153846153846153	8.60655737704918	29.58620689655172	174.83193277310926	19.33862433862434	36.19869240984779	5.769230769230769	178.84615384615384	209.18516355140184	37.47211895910781	197.00192751549045	44.382297659053364	41.98254364089775	68.07692307692308	25.323741007194243	197.04854368932038	19.615384615384617
PWY-6122	25.200000000000003	33.6	62.400000000000006	8.4	93.38362314466532	10.8	32.74201180795365	33.87592901562263	0.0	38.4	13.2	10.8	0.0	12.631578947368421	150.9123344174788	1.1428571428571428	8.0	3.6000000000000005	69.6	73.19999999999999	40.546583850931675	20.027397260273972	27.600000000000005	33.6	96.72837632776934	288.1906825568797	0.0	0.0	15.266055045871559	23.999999999999996	84.0	60.0	16.8	8.936170212765958	30.64285714285714	181.65347885402457	20.027397260273972	36.00375939849624	5.999999999999999	186.00000000000003	214.28571428571428	37.859154929577464	200.84372990353697	42.81428571428571	43.44516129032258	70.80000000000001	26.317757009345797	204.49370277078089	20.4
PWY-6123	21.0	28.000000000000004	52.0	7.000000000000001	81.28288868445263	8.999999999999998	27.329999999999995	30.991304347826087	0.0	32.0	10.999999999999998	9.707865168539325	0.0	10.0	134.13803859463385	1.0	8.0	3.0000000000000004	58.47933884297521	60.99999999999999	34.607142857142854	17.0	23.0	28.000000000000004	83.0	250.0	0.0	0.0	13.0	20.0	74.4390243902439	49.99999999999999	14.000000000000002	7.500000000000001	26.0	152.0	17.0	30.499999999999996	5.0	145.4885435870424	184.89600000000002	32.0	173.48160821214717	37.0	37.74898785425101	59.00000000000001	21.999999999999996	172.0	17.0
PWY-6125	25.102199223803368	31.773329574288134	52.25400618498735	7.736842105263158	82.52559445172068	9.413793103448276	27.33	33.255536406100724	0.0	34.46153846153846	12.155542658154381	9.905660377358489	0.0	8.75	144.0134525798023	1.0769230769230769	8.0	3.230769230769231	61.69585864163446	51.6910242173806	38.72592724679029	19.10793933987511	28.513215266189373	30.15384615384616	89.72723425351568	276.20973862786656	0.0	0.0	14.36643124221022	21.53846153846154	80.73271276595746	53.84615384615385	14.000000000000004	8.217391304347826	31.655023406553834	165.588005582372	13.221468862173097	35.220260279831365	6.4336213668499616	189.1736977369638	219.89825138932414	36.0	179.9503105990523	40.86038977734355	41.22917459109927	65.62710222934089	23.911275415896487	189.02197929991863	18.12182741116751
PWY-6126	25.826086956521742	32.98536585365854	54.37845216503066	7.53846153846154	90.64421422363728	9.947368421052632	29.43230769230769	34.98081765664346	0.0	34.46153846153846	12.044692737430166	10.056338028169014	0.0	11.76	149.99526954346211	1.2	8.842105263157894	3.230769230769231	64.49038877969151	54.13305426820152	40.89403226597362	20.836575875486382	26.148491879350345	30.70386266094421	96.19379604682769	289.6772398441847	0.0	0.0	15.025799793601651	21.72413793103448	83.00927455215347	55.263157894736835	15.473684210526317	8.513513513513514	30.478270762229805	171.96833888966523	15.153200226378344	35.220260279831365	5.823529411764706	186.41891643273846	212.91818603828227	36.43564356435644	190.7384036975893	42.84623541887593	43.14245224528357	64.02721893491125	24.22653382275826	194.42530145386894	18.789473684210527
PWY-6147	21.0	27.28077945084145	55.72830188679245	7.0	74.02518947892985	5.813664596273292	26.64841552597037	29.88679245283019	0.0	32.0	12.064516129032258	3.327731092436975	0.0	5.0	140.82177310581386	1.1428571428571428	8.0	3.0	37.76744186046511	61.0	30.49921996879875	17.66233766233766	23.0	30.92024539877301	73.3355364927577	320.0552008817486	0.0	0.0	14.114285714285714	21.05263157894737	59.27927927927928	57.14285714285714	0.0	8.852459016393443	28.228571428571428	147.45241199478485	18.61052631578947	30.5	5.0	168.62232779097388	179.63057645915097	37.77049180327869	179.39686369119423	42.285714285714285	39.41304347826087	61.789090909090916	23.24528301886792	183.73179190751446	16.25996321275291
PWY-6151	0.0	9.65013054830287	0.0	0.0	64.03503718341645	0.0	0.0	18.73469387755102	0.0	0.0	0.0	0.0	0.0	5.714285714285714	72.24341946389761	0.0	0.0	0.0	5.600585223116314	0.0	20.15525758645025	6.595842956120092	0.0	0.0	51.2360308910377	0.0	0.0	0.0	7.2317880794702	0.0	0.0	0.0	0.0	2.4489795918367347	9.924453280318092	0.0	9.525291828793774	10.210300429184548	0.0	0.0	19.081241091985525	0.0	53.04447914567801	0.0	21.659779614325068	0.0	3.3	64.1235172283939	0.0
PWY-6163	24.076433121019107	30.70175438596491	58.868747901980534	7.000000000000001	77.78372672542086	9.590163934426231	27.329999999999995	27.0	0.0	35.55555555555556	11.835443037974683	12.413793103448278	0.0	11.538461538461538	140.33261592617615	1.25	8.0	3.333333333333334	62.37075740197953	65.50808314087759	37.16060745513115	18.81422924901186	28.826666666666664	32.2567940133911	86.35353535353535	309.90055945652676	0.0	0.0	13.876404494382022	22.875816993464053	85.07784658065363	55.55555555555555	14.000000000000002	8.653846153846155	30.61570035915854	175.38357727258602	18.264462809917354	35.26562499999999	6.344902386117136	172.43920025043494	232.098315505546	35.0	188.8789541969735	39.98168498168498	38.90557939914163	66.43400388502947	25.018050541516246	188.44621513944224	18.613138686131382
PWY-6182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.127134724857683	0.0	0.0	0.0	0.0	0.0	121.93379475012468	0.0	0.0	0.0	0.0	30.914187539560547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.358604091456077	62.90986235137401	54.833699343383465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
